merchant_id,month_end,industry,txn_count_30d,gmv_30d,decline_rate_30d,fraud_rate_30d,chargeback_rate_30d,sla_events_60d,sla_breach_rate_60d,default_next_60d,month,champ_score,challenger_score,rule_score,rule_reason,final_risk_score,alert_flag
c52bb7bc-92b7-44c5-b736-74a482d0156f,2025-11-30,Travel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
c52bb7bc-92b7-44c5-b736-74a482d0156f,2025-12-31,Travel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
e2a657e5-1799-4585-99c3-a00de9fc3962,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
e2a657e5-1799-4585-99c3-a00de9fc3962,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
e2a657e5-1799-4585-99c3-a00de9fc3962,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
49774d72-0d37-478c-9057-c283e67a80c3,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
49774d72-0d37-478c-9057-c283e67a80c3,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
49774d72-0d37-478c-9057-c283e67a80c3,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,12,0.5800632686623948,0.57225734,0.0,,0.57225734,1
8e1c11dc-17ac-40a8-9793-49f663cb5dcf,2025-10-31,Subscription,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,10,0.6283937549740471,0.6157166,0.3,SLA Breach,0.6157166,1
8e1c11dc-17ac-40a8-9793-49f663cb5dcf,2025-11-30,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
8e1c11dc-17ac-40a8-9793-49f663cb5dcf,2025-12-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
96f85664-8618-45ff-be34-a756e28b9a4e,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,10,0.5800632686623948,0.57225734,0.0,,0.57225734,1
96f85664-8618-45ff-be34-a756e28b9a4e,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
96f85664-8618-45ff-be34-a756e28b9a4e,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
4cbd0c14-95e9-468a-8aeb-cab23ae877ba,2025-10-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
4cbd0c14-95e9-468a-8aeb-cab23ae877ba,2025-11-30,Subscription,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,11,0.5800632686623948,0.57225734,0.0,,0.57225734,1
4cbd0c14-95e9-468a-8aeb-cab23ae877ba,2025-12-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
23e72f51-68d2-41f0-9ca0-be42d4400539,2025-10-31,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
23e72f51-68d2-41f0-9ca0-be42d4400539,2025-11-30,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
23e72f51-68d2-41f0-9ca0-be42d4400539,2025-12-31,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
0c6af7d9-1c6e-4968-98a1-e93e454a2651,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
0c6af7d9-1c6e-4968-98a1-e93e454a2651,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
0c6af7d9-1c6e-4968-98a1-e93e454a2651,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
66476a7b-8003-4e92-b9d1-12c546e86012,2025-10-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
66476a7b-8003-4e92-b9d1-12c546e86012,2025-11-30,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
66476a7b-8003-4e92-b9d1-12c546e86012,2025-12-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
72e33337-1959-423e-bb1c-495603b6e513,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
72e33337-1959-423e-bb1c-495603b6e513,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
72e33337-1959-423e-bb1c-495603b6e513,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
7ef5cfe7-62aa-472a-9cd8-bbb254451000,2025-10-31,DigitalGoods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
7ef5cfe7-62aa-472a-9cd8-bbb254451000,2025-11-30,DigitalGoods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
7ef5cfe7-62aa-472a-9cd8-bbb254451000,2025-12-31,DigitalGoods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
ccc83154-16a7-4645-9874-fb64bf4b8d6e,2025-10-31,Travel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
ccc83154-16a7-4645-9874-fb64bf4b8d6e,2025-11-30,Travel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
ccc83154-16a7-4645-9874-fb64bf4b8d6e,2025-12-31,Travel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
9405e2dc-d269-4075-867a-04c82f71f34c,2025-10-31,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
9405e2dc-d269-4075-867a-04c82f71f34c,2025-11-30,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
9405e2dc-d269-4075-867a-04c82f71f34c,2025-12-31,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
be13ba2a-e555-43ad-8c05-52371f00a616,2025-10-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
be13ba2a-e555-43ad-8c05-52371f00a616,2025-11-30,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
be13ba2a-e555-43ad-8c05-52371f00a616,2025-12-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
50ad6ad7-ba2d-4351-ae2c-d40000f0a190,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
50ad6ad7-ba2d-4351-ae2c-d40000f0a190,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
50ad6ad7-ba2d-4351-ae2c-d40000f0a190,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
80f4dbdf-4a1f-459f-9508-af7f49d49974,2025-10-31,Subscription,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,10,0.5800632686623948,0.57225734,0.0,,0.57225734,1
80f4dbdf-4a1f-459f-9508-af7f49d49974,2025-11-30,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
80f4dbdf-4a1f-459f-9508-af7f49d49974,2025-12-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
f31efead-7540-4fb6-93c0-d2be8dc0a5e3,2025-10-31,DigitalGoods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
f31efead-7540-4fb6-93c0-d2be8dc0a5e3,2025-11-30,DigitalGoods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
f31efead-7540-4fb6-93c0-d2be8dc0a5e3,2025-12-31,DigitalGoods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
1b3d7550-c592-4648-9716-6f3562d6787f,2025-10-31,Subscription,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,10,0.5800632686623948,0.57225734,0.0,,0.57225734,1
1b3d7550-c592-4648-9716-6f3562d6787f,2025-11-30,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
1b3d7550-c592-4648-9716-6f3562d6787f,2025-12-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
38b4d78b-4294-4966-8bc3-8f02d7a296a6,2025-10-31,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
38b4d78b-4294-4966-8bc3-8f02d7a296a6,2025-11-30,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
38b4d78b-4294-4966-8bc3-8f02d7a296a6,2025-12-31,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
c6ed9fa1-2e87-43ff-af26-6c6381e4e2a3,2025-10-31,DigitalGoods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
c6ed9fa1-2e87-43ff-af26-6c6381e4e2a3,2025-11-30,DigitalGoods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
c6ed9fa1-2e87-43ff-af26-6c6381e4e2a3,2025-12-31,DigitalGoods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
25a8f849-e2df-4bfb-a949-a45694a2bcd7,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
25a8f849-e2df-4bfb-a949-a45694a2bcd7,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
25a8f849-e2df-4bfb-a949-a45694a2bcd7,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
5910d3a7-dea1-411b-9967-cf6f2d686c76,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
5910d3a7-dea1-411b-9967-cf6f2d686c76,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
5910d3a7-dea1-411b-9967-cf6f2d686c76,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
c83fc672-b4a0-4e89-8cd6-a84470cee55d,2025-10-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
c83fc672-b4a0-4e89-8cd6-a84470cee55d,2025-11-30,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
c83fc672-b4a0-4e89-8cd6-a84470cee55d,2025-12-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
6554db15-2105-415d-8ecb-0553257aad69,2025-10-31,Travel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
6554db15-2105-415d-8ecb-0553257aad69,2025-11-30,Travel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
6554db15-2105-415d-8ecb-0553257aad69,2025-12-31,Travel,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,12,0.5800632686623948,0.57225734,0.0,,0.57225734,1
3f5ba166-37d4-479e-8319-6a8650f7108a,2025-10-31,Marketplace,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,10,0.5800632686623948,0.57225734,0.0,,0.57225734,1
3f5ba166-37d4-479e-8319-6a8650f7108a,2025-11-30,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
3f5ba166-37d4-479e-8319-6a8650f7108a,2025-12-31,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
f13e35c2-5d00-4638-9a15-fa77f65992b0,2025-10-31,DigitalGoods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
f13e35c2-5d00-4638-9a15-fa77f65992b0,2025-11-30,DigitalGoods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
f13e35c2-5d00-4638-9a15-fa77f65992b0,2025-12-31,DigitalGoods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
528cc073-4850-4313-932c-205e9133c404,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
528cc073-4850-4313-932c-205e9133c404,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
528cc073-4850-4313-932c-205e9133c404,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
1c56d43b-4c81-447a-8bf3-52e48973114b,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
1c56d43b-4c81-447a-8bf3-52e48973114b,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
1c56d43b-4c81-447a-8bf3-52e48973114b,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
fc0d3661-1975-4284-b3aa-c4b19eea467c,2025-10-31,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
fc0d3661-1975-4284-b3aa-c4b19eea467c,2025-11-30,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
fc0d3661-1975-4284-b3aa-c4b19eea467c,2025-12-31,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
b2111743-a711-4979-9509-5f9f11b775c1,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
b2111743-a711-4979-9509-5f9f11b775c1,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
b2111743-a711-4979-9509-5f9f11b775c1,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,12,0.5800632686623948,0.57225734,0.0,,0.57225734,1
cf43a6fa-f132-49ff-a778-7ebe2259f781,2025-10-31,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
cf43a6fa-f132-49ff-a778-7ebe2259f781,2025-11-30,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
cf43a6fa-f132-49ff-a778-7ebe2259f781,2025-12-31,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
1e0fb074-357e-4f88-ba62-003d7d8aa23a,2025-10-31,Travel,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10,0.5800632686623948,0.57225734,0.0,,0.57225734,1
1e0fb074-357e-4f88-ba62-003d7d8aa23a,2025-11-30,Travel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
1e0fb074-357e-4f88-ba62-003d7d8aa23a,2025-12-31,Travel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
ce14409e-41d0-42d7-b9c4-67038c9d12e7,2025-10-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
ce14409e-41d0-42d7-b9c4-67038c9d12e7,2025-11-30,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
ce14409e-41d0-42d7-b9c4-67038c9d12e7,2025-12-31,Subscription,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,12,0.5800632686623948,0.57225734,0.0,,0.57225734,1
17dcddb6-549f-4b63-af4e-65cfd4fe9ba8,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
17dcddb6-549f-4b63-af4e-65cfd4fe9ba8,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
17dcddb6-549f-4b63-af4e-65cfd4fe9ba8,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
92577735-39af-4ae6-8f96-b9c3aed0110d,2025-10-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
92577735-39af-4ae6-8f96-b9c3aed0110d,2025-11-30,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
92577735-39af-4ae6-8f96-b9c3aed0110d,2025-12-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
e3a72a73-d98a-4d2b-9911-0fe598c51f42,2025-10-31,Travel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
e3a72a73-d98a-4d2b-9911-0fe598c51f42,2025-11-30,Travel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
e3a72a73-d98a-4d2b-9911-0fe598c51f42,2025-12-31,Travel,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,12,0.5800632686623948,0.57225734,0.0,,0.57225734,1
f923561c-7f4c-4ca4-9836-3eb455a3ed0d,2025-10-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
f923561c-7f4c-4ca4-9836-3eb455a3ed0d,2025-11-30,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
f923561c-7f4c-4ca4-9836-3eb455a3ed0d,2025-12-31,Subscription,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,12,0.5800632686623948,0.57225734,0.0,,0.57225734,1
c47a3f0a-3846-4720-83fd-490f51ad59cf,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
c47a3f0a-3846-4720-83fd-490f51ad59cf,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
c47a3f0a-3846-4720-83fd-490f51ad59cf,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,12,0.5800632686623948,0.57225734,0.0,,0.57225734,1
4e2d6f0a-2256-46c4-aae6-c2a1dbedc931,2025-10-31,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
4e2d6f0a-2256-46c4-aae6-c2a1dbedc931,2025-11-30,Marketplace,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
4e2d6f0a-2256-46c4-aae6-c2a1dbedc931,2025-12-31,Marketplace,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,12,0.5800632686623948,0.57225734,0.0,,0.57225734,1
d299067b-e99e-4ae2-8008-381aa5f5fb47,2025-10-31,DigitalGoods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
d299067b-e99e-4ae2-8008-381aa5f5fb47,2025-11-30,DigitalGoods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
d299067b-e99e-4ae2-8008-381aa5f5fb47,2025-12-31,DigitalGoods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
bb22d703-d599-4a06-9534-c122198d6c41,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
bb22d703-d599-4a06-9534-c122198d6c41,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
bb22d703-d599-4a06-9534-c122198d6c41,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
fbb0cd75-d7cf-4907-9aba-342bb5a709c7,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,10,0.5800632686623948,0.57225734,0.0,,0.57225734,1
fbb0cd75-d7cf-4907-9aba-342bb5a709c7,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
fbb0cd75-d7cf-4907-9aba-342bb5a709c7,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
2c35a6ce-b102-4180-a746-bbc0ec8e14e8,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
2c35a6ce-b102-4180-a746-bbc0ec8e14e8,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
2c35a6ce-b102-4180-a746-bbc0ec8e14e8,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
9870ee13-7d01-4e09-8b2b-d9fe042384c4,2025-10-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
9870ee13-7d01-4e09-8b2b-d9fe042384c4,2025-11-30,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
9870ee13-7d01-4e09-8b2b-d9fe042384c4,2025-12-31,Subscription,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,12,0.5800632686623948,0.57225734,0.0,,0.57225734,1
1a6d61d3-358c-4330-9287-549ac52b2d37,2025-10-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
1a6d61d3-358c-4330-9287-549ac52b2d37,2025-11-30,Subscription,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,11,0.5800632686623948,0.57225734,0.0,,0.57225734,1
1a6d61d3-358c-4330-9287-549ac52b2d37,2025-12-31,Subscription,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,12,0.5800632686623948,0.57225734,0.0,,0.57225734,1
bb934ce0-8f92-4c4f-86fb-f38c1f941662,2025-10-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
bb934ce0-8f92-4c4f-86fb-f38c1f941662,2025-11-30,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
bb934ce0-8f92-4c4f-86fb-f38c1f941662,2025-12-31,Subscription,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
bc54c8c9-44c6-4838-b274-15cf4bfd711c,2025-10-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.4891823804261759,0.48979527,0.0,,0.48979527,1
bc54c8c9-44c6-4838-b274-15cf4bfd711c,2025-11-30,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0.4891823804261759,0.48979527,0.0,,0.48979527,1
bc54c8c9-44c6-4838-b274-15cf4bfd711c,2025-12-31,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.4891823804261759,0.48979527,0.0,,0.48979527,1
